Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
5/12/2015,13044246622984.40,5108200070117.88,18152446693102.20,1,2015,3,2015,2,5,12
5/13/2015,13056626203779.80,5095810254521.82,18152436458301.60,1,2015,3,2015,2,5,13
5/14/2015,13053904468377.70,5098533591729.50,18152438060107.20,1,2015,3,2015,2,5,14
5/15/2015,13053015786106.80,5099412143995.43,18152427930102.20,1,2015,3,2015,2,5,15
5/18/2015,13049631800802.70,5102765731893.52,18152397532696.20,1,2015,3,2015,2,5,18
5/19/2015,13039918475898.20,5112468921885.88,18152387397784.00,1,2015,3,2015,2,5,19
5/20/2015,13051237240105.30,5101140021539.26,18152377261644.60,1,2015,3,2015,2,5,20
5/21/2015,13049374221359.70,5103003958849.51,18152378180209.20,1,2015,3,2015,2,5,21
5/22/2015,13050072311592.30,5102295725697.90,18152368037290.20,1,2015,3,2015,2,5,22
5/26/2015,13046317217130.10,5106010236138.71,18152327453268.80,1,2015,3,2015,2,5,26
5/27/2015,13052474807984.00,5099842496224.06,18152317304208.10,1,2015,3,2015,2,5,27
5/28/2015,13054660216223.90,5097723028501.34,18152383244725.20,1,2015,3,2015,2,5,28
5/29/2015,13052706400435.70,5100145277714.56,18152851678150.20,1,2015,3,2015,2,5,29
6/1/2015,13073584911431.80,5079256489827.39,18152841401259.20,1,2015,3,2015,2,6,1
6/2/2015,13065960233573.20,5086870889847.25,18152831123420.50,1,2015,3,2015,2,6,2
6/3/2015,13082576979779.30,5070244364673.59,18152821344452.90,1,2015,3,2015,2,6,3
6/4/2015,13078728371165.50,5074091887840.01,18152820259005.50,1,2015,3,2015,2,6,4
6/5/2015,13080153579943.00,5072656362646.04,18152809942589.10,1,2015,3,2015,2,6,5
6/8/2015,13074878498154.80,5077900487804.59,18152778985959.40,1,2015,3,2015,2,6,8
6/9/2015,13068813694428.90,5083954970190.61,18152768664619.50,1,2015,3,2015,2,6,9
6/10/2015,13085347675829.50,5067410666217.67,18152758342047.20,1,2015,3,2015,2,6,10
6/11/2015,13082372210333.70,5070386560810.84,18152758771144.60,1,2015,3,2015,2,6,11
6/12/2015,13081822659047.80,5070925805781.27,18152748464829.10,1,2015,3,2015,2,6,12
6/15/2015,13075184730750.00,5077532806552.11,18152717537302.10,1,2015,3,2015,2,6,15
6/16/2015,13067386378869.60,5085320810990.20,18152707189859.80,1,2015,3,2015,2,6,16
6/17/2015,13073549270080.00,5079147648980.36,18152696919060.40,1,2015,3,2015,2,6,17
6/18/2015,13071246580389.10,5081452807069.63,18152699387458.70,1,2015,3,2015,2,6,18
6/19/2015,13072139149495.40,5080550018410.20,18152689167905.60,1,2015,3,2015,2,6,19
6/22/2015,13068330291043.10,5084328210794.20,18152658501837.30,1,2015,3,2015,2,6,22
6/23/2015,13059539444741.40,5093108832602.60,18152648277344.00,1,2015,3,2015,2,6,23
6/24/2015,13071202015971.20,5081436035644.13,18152638051615.30,1,2015,3,2015,2,6,24
6/25/2015,13071940516188.50,5080770927103.03,18152711443291.50,1,2015,3,2015,2,6,25
6/26/2015,13070831248598.60,5081869910628.11,18152701159226.70,1,2015,3,2015,2,6,26
6/29/2015,13070835567569.10,5081834726074.94,18152670293644.00,1,2015,3,2015,2,6,29
6/30/2015,13076414145360.90,5075583365511.52,18151997510872.40,1,2015,3,2015,2,6,30
7/1/2015,13093667026168.60,5058320194471.80,18151987220640.40,1,2015,4,2015,3,7,1
7/2/2015,13105898581879.70,5046092954139.39,18151991536019.10,1,2015,4,2015,3,7,2
7/3/2015,13103184582267.10,5048796680070.33,18151981262337.40,1,2015,4,2015,3,7,3
7/6/2015,13100955100946.90,5050995332913.84,18151950433860.70,1,2015,4,2015,3,7,6
7/7/2015,13093649507594.10,5058290647631.85,18151940155226.00,1,2015,4,2015,3,7,7
7/8/2015,13106285116932.10,5045644758420.20,18151929875352.30,1,2015,4,2015,3,7,8
7/9/2015,13102609587775.30,5049321696720.05,18151931284495.30,1,2015,4,2015,3,7,9
7/10/2015,13103633276571.40,5048287733766.09,18151921010337.50,1,2015,4,2015,3,7,10
7/13/2015,13101244630602.70,5050645549788.87,18151890180391.60,1,2015,4,2015,3,7,13
7/14/2015,13096917225302.20,5054962675971.95,18151879901274.20,1,2015,4,2015,3,7,14
7/15/2015,13106538137492.70,5045331537257.80,18151869674750.50,1,2015,4,2015,3,7,15
7/16/2015,13099068443428.10,5052804630714.88,18151873074142.90,1,2015,4,2015,3,7,16
7/17/2015,13097201084427.40,5054661707747.53,18151862792175.00,1,2015,4,2015,3,7,17
7/20/2015,13094422094681.40,5057409844207.63,18151831938889.00,1,2015,4,2015,3,7,20
7/21/2015,13088911494580.70,5062910157424.02,18151821652004.70,1,2015,4,2015,3,7,21
7/22/2015,13101056937267.10,5050754426623.64,18151811363890.70,1,2015,4,2015,3,7,22
7/23/2015,13099775103936.90,5052128676403.42,18151903780340.30,1,2015,4,2015,3,7,23
7/24/2015,13099949355959.10,5051943898806.04,18151893254765.10,1,2015,4,2015,3,7,24
7/27/2015,13097955837031.60,5053905832473.40,18151861669505.00,1,2015,4,2015,3,7,27
7/28/2015,13093853244381.70,5057997894630.72,18151851139012.50,1,2015,4,2015,3,7,28
7/29/2015,13094609838371.00,5057230768917.77,18151840607288.70,1,2015,4,2015,3,7,29
7/30/2015,13115033380950.80,5036818875686.43,18151852256637.30,1,2015,4,2015,3,7,30
7/31/2015,13135044925569.70,5016277623587.14,18151322549156.90,1,2015,4,2015,3,7,31
8/3/2015,13154209400019.40,4997081209936.77,18151290609956.20,1,2015,4,2015,3,8,3
8/4/2015,13139874835202.60,5011405125917.02,18151279961119.70,1,2015,4,2015,3,8,4
8/5/2015,13139218828457.00,5012050482593.36,18151269311050.40,1,2015,4,2015,3,8,5
8/6/2015,13133310082594.50,5017974702390.02,18151284784984.50,1,2015,4,2015,3,8,6
8/7/2015,13133917545021.10,5017356445493.61,18151273990514.80,1,2015,4,2015,3,8,7
8/10/2015,13120923476208.10,5030318123294.56,18151241599502.70,1,2015,4,2015,3,8,10
8/11/2015,13116188517613.10,5035042282485.51,18151230800098.70,1,2015,4,2015,3,8,11
8/12/2015,13127953438656.40,5023267550304.98,18151220988961.40,1,2015,4,2015,3,8,12
8/13/2015,13126117137797.40,5025131861875.44,18151248999672.80,1,2015,4,2015,3,8,13
8/14/2015,13127739184967.50,5023498757033.26,18151237942000.80,1,2015,4,2015,3,8,14
8/17/2015,13121719838466.10,5029485019662.42,18151204858128.50,1,2015,4,2015,3,8,17
8/18/2015,13111296158206.20,5039897669525.24,18151193827731.50,1,2015,4,2015,3,8,18
8/19/2015,13123745242326.90,5027437553780.68,18151182796107.60,1,2015,4,2015,3,8,19
8/20/2015,13121300877988.90,5029999339517.89,18151300217506.70,1,2015,4,2015,3,8,20
8/21/2015,13121106396171.00,5030182411097.15,18151288807268.10,1,2015,4,2015,3,8,21
8/24/2015,13120265804888.40,5030988814128.30,18151254619016.70,1,2015,4,2015,3,8,24
8/25/2015,13113153427126.30,5038089793359.09,18151243220485.40,1,2015,4,2015,3,8,25
8/26/2015,13125515111652.30,5025716709073.35,18151231820725.70,1,2015,4,2015,3,8,26
8/27/2015,13123916829780.20,5027332322958.48,18151249152738.70,1,2015,4,2015,3,8,27
8/28/2015,13128201306874.30,5023036339444.01,18151237646318.30,1,2015,4,2015,3,8,28
8/31/2015,13119752728787.60,5031397450800.36,18151150179588.00,1,2015,4,2015,3,8,31
9/1/2015,13142936626767.40,5008202822861.60,18151139449629.00,1,2015,4,2015,3,9,1
9/2/2015,13142894367690.50,5008233569402.50,18151127937093.00,1,2015,4,2015,3,9,2
9/3/2015,13151760226057.40,4999394729240.37,18151154955297.80,1,2015,4,2015,3,9,3
9/4/2015,13151650022710.00,4999493290589.45,18151143313299.50,1,2015,4,2015,3,9,4
9/8/2015,13147386947141.10,5003709784622.07,18151096731763.10,1,2015,4,2015,3,9,8
9/9/2015,13156227791522.20,4994857292100.78,18151085083623.00,1,2015,4,2015,3,9,9
9/10/2015,13156747896787.20,4994360625997.06,18151108522784.20,1,2015,4,2015,3,9,10
9/11/2015,13156926922920.90,4994169854973.99,18151096777894.90,1,2015,4,2015,3,9,11
9/14/2015,13154778791419.40,4996282744335.04,18151061535754.50,1,2015,4,2015,3,9,14
9/15/2015,13145076989528.80,5005972796406.15,18151049785935.00,1,2015,4,2015,3,9,15
9/16/2015,13153191937997.70,4997846148974.35,18151038086972.10,1,2015,4,2015,3,9,16
9/17/2015,13145637357001.90,5005506992683.42,18151144349685.30,1,2015,4,2015,3,9,17
9/18/2015,13146512352217.20,5004620115750.23,18151132467967.50,1,2015,4,2015,3,9,18
9/21/2015,13143438634417.40,5007658180461.62,18151096814879.00,1,2015,4,2015,3,9,21
9/22/2015,13136259739613.20,5014825188614.34,18151084928227.50,1,2015,4,2015,3,9,22
9/23/2015,13144928446669.80,5006144593671.49,18151073040341.30,1,2015,4,2015,3,9,23
9/24/2015,13140301918135.70,5010771113195.80,18151073031331.50,1,2015,4,2015,3,9,24
9/25/2015,13142591572511.20,5008469628401.98,18151061200913.20,1,2015,4,2015,3,9,25
9/28/2015,13142733278888.40,5008292423530.57,18151025702418.90,1,2015,4,2015,3,9,28
9/29/2015,13138658741846.80,5012355125269.47,18151013867116.30,1,2015,4,2015,3,9,29
9/30/2015,13123847198347.80,5026770468136.52,18150617666484.30,1,2015,4,2015,3,9,30
10/1/2015,13059264833999.40,5091351232343.05,18150616066342.50,1,2016,1,2015,4,10,1
10/2/2015,13061410753542.40,5089193524208.18,18150604277750.60,1,2016,1,2015,4,10,2
10/5/2015,13059966819672.40,5090602084864.56,18150568904537.00,1,2016,1,2015,4,10,5
10/6/2015,13059818124107.90,5090738986887.05,18150557110995.00,1,2016,1,2015,4,10,6
10/7/2015,13059972998831.40,5090572317383.55,18150545316215.00,1,2016,1,2015,4,10,7
10/8/2015,13046699068111.40,5103841353016.10,18150540421127.50,1,2016,1,2015,4,10,8
10/9/2015,13046779512150.50,5103749151302.45,18150528663452.90,1,2016,1,2015,4,10,9
10/13/2015,13046512400965.80,5103969219397.52,18150481620363.30,1,2016,1,2015,4,10,13
10/14/2015,13046422729078.40,5104047127413.95,18150469856492.40,1,2016,1,2015,4,10,14
10/15/2015,13043845333621.60,5108871494700.34,18152716828322.00,1,2016,1,2015,4,10,15
10/16/2015,13040435842277.70,5112269267756.58,18152705110034.30,1,2016,1,2015,4,10,16
10/19/2015,13034959796581.30,5117710150853.35,18152669947434.60,1,2016,1,2015,4,10,19
10/20/2015,13033810616384.20,5118847607800.42,18152658224184.60,1,2016,1,2015,4,10,20
10/21/2015,13042775790010.00,5109870709683.19,18152646499693.20,1,2016,1,2015,4,10,21
10/22/2015,13034691804236.80,5117958883992.24,18152650688229.10,1,2016,1,2015,4,10,22
10/23/2015,13035394315866.20,5117244618428.18,18152638934294.30,1,2016,1,2015,4,10,23
10/26/2015,13034076380906.60,5118527283984.78,18152603664891.40,1,2016,1,2015,4,10,26
10/27/2015,13027842933558.60,5124748972431.16,18152591905989.80,1,2016,1,2015,4,10,27
10/28/2015,13042008093200.30,5110572052644.86,18152580145845.20,1,2016,1,2015,4,10,28
10/29/2015,13040947458750.50,5111642653635.12,18152590112385.60,1,2016,1,2015,4,10,29
10/30/2015,13060656874967.50,5092324810779.99,18152981685747.50,1,2016,1,2015,4,10,30
11/2/2015,13259598054673.00,5232493066160.96,18492091120833.90,1,2016,1,2015,4,11,2
11/3/2015,13304633454176.50,5227704637534.91,18532338091711.40,1,2016,1,2015,4,11,3
11/4/2015,13304149781522.10,5228704601299.55,18532854382821.70,1,2016,1,2015,4,11,4
11/5/2015,13378296644134.90,5231503426193.74,18609800070328.70,1,2016,1,2015,4,11,5
11/6/2015,13378216906933.90,5231637478501.25,18609854385435.20,1,2016,1,2015,4,11,6
11/9/2015,13377810384459.40,5236958832253.39,18614769216712.80,1,2016,1,2015,4,11,9
11/10/2015,13378011403562.50,5227381025379.64,18605392428942.10,1,2016,1,2015,4,11,10
11/12/2015,13422684032364.40,5226340763474.31,18649024795838.70,1,2016,1,2015,4,11,12
11/13/2015,13422581915969.60,5230925444603.77,18653507360573.40,1,2016,1,2015,4,11,13
11/16/2015,13425314364061.10,5235175789217.14,18660490153278.20,1,2016,1,2015,4,11,16
11/17/2015,13425228384871.20,5244785636642.50,18670014021513.70,1,2016,1,2015,4,11,17
11/18/2015,13425424978902.10,5232907291279.17,18658332270181.30,1,2016,1,2015,4,11,18
11/19/2015,13486033195851.90,5232175397988.78,18718208593840.70,1,2016,1,2015,4,11,19
11/20/2015,13487491924393.70,5233308167077.60,18720800091471.30,1,2016,1,2015,4,11,20
11/23/2015,13487562419580.10,5235184163537.88,18722746583118.00,1,2016,1,2015,4,11,23
11/24/2015,13488216384736.70,5242028842477.55,18730245227214.20,1,2016,1,2015,4,11,24
11/25/2015,13488002707948.90,5231610566944.54,18719613274893.50,1,2016,1,2015,4,11,25
11/27/2015,13551155021821.40,5231296245984.64,18782451267806.00,1,2016,1,2015,4,11,27
11/30/2015,13588988502149.60,5238334464759.14,18827322966908.80,1,2016,1,2015,4,11,30
12/1/2015,13586014412847.40,5211825110494.86,18797839523342.20,1,2016,1,2015,4,12,1
12/2/2015,13586471303909.60,5216267852521.35,18802739156430.90,1,2016,1,2015,4,12,2
12/3/2015,13587977599025.40,5200014847921.40,18787992446946.80,1,2016,1,2015,4,12,3
12/4/2015,13587797506751.00,5199033038931.57,18786830545682.60,1,2016,1,2015,4,12,4
12/7/2015,13586975169238.50,5202224427328.36,18789199596566.90,1,2016,1,2015,4,12,7
12/8/2015,13587661849538.90,5201402517265.25,18789064366804.10,1,2016,1,2015,4,12,8
12/9/2015,13587275912419.40,5187809069020.39,18775084981439.80,1,2016,1,2015,4,12,9
12/10/2015,13576378743374.70,5185690315204.10,18762069058578.80,1,2016,1,2015,4,12,10
12/11/2015,13576192961286.00,5188729023595.42,18764921984881.40,1,2016,1,2015,4,12,11
12/14/2015,13576054852654.20,5191581337755.66,18767636190409.90,1,2016,1,2015,4,12,14
12/15/2015,13600642541480.70,5197569139147.34,18798211680628.10,1,2016,1,2015,4,12,15
12/16/2015,13600726418253.20,5187411803093.23,18788138221346.40,1,2016,1,2015,4,12,16
12/17/2015,13602386767303.20,5193892910987.00,18796279678290.20,1,2016,1,2015,4,12,17
12/18/2015,13602300646235.00,5192733282040.53,18795033928275.50,1,2016,1,2015,4,12,18
12/21/2015,13602156263369.40,5196045248082.56,18798201511452.00,1,2016,1,2015,4,12,21
12/22/2015,13602990562150.20,5204371630308.45,18807362192458.60,1,2016,1,2015,4,12,22
12/23/2015,13603158968085.00,5192106478201.55,18795265446286.50,1,2016,1,2015,4,12,23
12/24/2015,13608106425390.30,5194774066145.61,18802880491536.00,1,2016,1,2015,4,12,24
12/28/2015,13621291360268.30,5197399905839.72,18818691266108.10,1,2016,1,2015,4,12,28
12/29/2015,13621994782159.40,5202112051802.47,18824106833961.80,1,2016,1,2015,4,12,29
12/30/2015,13622733037489.70,5202328627046.20,18825061664535.90,1,2016,1,2015,4,12,30
12/31/2015,13672522257291.50,5249656752129.30,18922179009420.80,1,2016,1,2015,4,12,31
1/4/2016,13669500801836.00,5231431888181.04,18900932690017.00,1,2016,2,2016,1,1,4
1/5/2016,13670583998983.50,5247861651601.14,18918445650584.70,1,2016,2,2016,1,1,5
1/6/2016,13670031542154.40,5248348675418.70,18918380217573.10,1,2016,2,2016,1,1,6
1/7/2016,13634966776002.90,5252909985102.14,18887876761105.10,1,2016,2,2016,1,1,7
1/8/2016,13635120704335.10,5253519296094.57,18888640000429.60,1,2016,2,2016,1,1,8
1/11/2016,13634547255405.70,5257322346719.43,18891869602125.10,1,2016,2,2016,1,1,11
1/12/2016,13634464144154.10,5263218081433.78,18897682225587.80,1,2016,2,2016,1,1,12
1/13/2016,13634512503358.70,5321266111682.46,18955778615041.10,1,2016,2,2016,1,1,13
1/14/2016,13599643378868.70,5323915113994.19,18923558492862.90,1,2016,2,2016,1,1,14
1/15/2016,13604857512453.90,5329732254781.00,18934589767234.90,1,2016,2,2016,1,1,15
1/19/2016,13604762255405.80,5335877921830.74,18940640177236.50,1,2016,2,2016,1,1,19
1/20/2016,13605230659952.60,5336176239299.48,18941406899252.10,1,2016,2,2016,1,1,20
1/21/2016,13618066597558.50,5340770720675.04,18958837318233.60,1,2016,2,2016,1,1,21
1/22/2016,13618136618476.20,5343501354590.19,18961637973066.40,1,2016,2,2016,1,1,22
1/25/2016,13618253426312.70,5343714665198.40,18961968091511.10,1,2016,2,2016,1,1,25
1/26/2016,13619378881180.00,5348965630676.98,18968344511857.00,1,2016,2,2016,1,1,26
1/27/2016,13619208132785.00,5343381642260.37,18962589775045.40,1,2016,2,2016,1,1,27
1/28/2016,13642412570724.00,5347390443939.69,18989803014663.70,1,2016,2,2016,1,1,28
1/29/2016,13657155197715.40,5355672500702.44,19012827698417.90,1,2016,2,2016,1,1,29
2/1/2016,13653630057225.20,5322089769906.00,18975719827131.20,1,2016,2,2016,1,2,1
2/2/2016,13654222787946.90,5338076219769.96,18992299007716.90,1,2016,2,2016,1,2,2
2/3/2016,13653956489223.90,5321237436298.58,18975193925522.50,1,2016,2,2016,1,2,3
2/4/2016,13671782218330.30,5324904654849.67,18996686873180.00,1,2016,2,2016,1,2,4
2/5/2016,13671684875335.50,5324686646235.64,18996371521571.10,1,2016,2,2016,1,2,5
2/8/2016,13671178906023.60,5329057006561.98,19000235912585.60,1,2016,2,2016,1,2,8
2/9/2016,13671232160077.70,5334127080666.86,19005359240744.60,1,2016,2,2016,1,2,9
2/10/2016,13671218359914.10,5320107317354.25,18991325677268.40,1,2016,2,2016,1,2,10
2/11/2016,13694655697342.90,5321606237619.90,19016261934962.80,1,2016,2,2016,1,2,11
2/12/2016,13694790546876.40,5321734403142.08,19016524950018.50,1,2016,2,2016,1,2,12
2/16/2016,13701820560778.20,5328203912312.63,19030024473090.80,1,2016,2,2016,1,2,16
2/17/2016,13702339267283.20,5326657927035.24,19028997194318.40,1,2016,2,2016,1,2,17
2/18/2016,13720658078374.80,5326468527404.11,19047126605778.90,1,2016,2,2016,1,2,18
2/19/2016,13720729097544.00,5331674770738.77,19052403868282.80,1,2016,2,2016,1,2,19
2/22/2016,13720101519614.10,5333279623920.03,19053381143534.20,1,2016,2,2016,1,2,22
2/23/2016,13720282411468.70,5344596688213.78,19064879099682.50,1,2016,2,2016,1,2,23
2/24/2016,13720777763924.40,5333386764838.53,19054164528762.90,1,2016,2,2016,1,2,24
2/25/2016,13737072912714.00,5333584380400.44,19070657293114.50,1,2016,2,2016,1,2,25
2/26/2016,13750549019635.90,5329574803384.80,19080123823020.70,1,2016,2,2016,1,2,26
2/29/2016,13785189234310.00,5340265823115.77,19125455057425.80,1,2016,2,2016,1,2,29
3/1/2016,13783341136899.40,5307539662122.23,19090880799021.60,1,2016,2,2016,1,3,1
3/2/2016,13783164052201.80,5314357618947.02,19097521671148.80,1,2016,2,2016,1,3,2
3/3/2016,13793876317467.60,5299274527438.42,19093150844906.00,1,2016,2,2016,1,3,3
3/4/2016,13793877476968.20,5299618546786.20,19093496023754.40,1,2016,2,2016,1,3,4
3/7/2016,13794825373810.90,5303000253792.09,19097825627603.00,1,2016,2,2016,1,3,7
3/8/2016,13794796393618.30,5318080502876.62,19112876896495.00,1,2016,2,2016,1,3,8
3/9/2016,13795114157260.30,5305070060670.13,19100184217930.40,1,2016,2,2016,1,3,9
3/10/2016,13818925974888.50,5306399201105.74,19125325175994.30,1,2016,2,2016,1,3,10
3/11/2016,13818958324247.00,5305328364697.55,19124286688944.60,1,2016,2,2016,1,3,11
3/14/2016,13819745871572.90,5308973696770.82,19128719568343.70,1,2016,2,2016,1,3,14
3/15/2016,13844438377169.20,5317436151447.27,19161874528616.40,1,2016,2,2016,1,3,15
3/16/2016,13844765451215.00,5306633961334.74,19151399412549.70,1,2016,2,2016,1,3,16
3/17/2016,13872097560385.70,5316131402424.63,19188228962810.30,1,2016,2,2016,1,3,17
3/18/2016,13871715373933.70,5331279036146.54,19202994410080.30,1,2016,2,2016,1,3,18
3/21/2016,13871782006104.20,5333815407752.76,19205597413856.90,1,2016,2,2016,1,3,21
3/22/2016,13872009421931.50,5339333305793.20,19211342727724.70,1,2016,2,2016,1,3,22
3/23/2016,13872276441179.40,5328323224759.31,19200599665938.70,1,2016,2,2016,1,3,23
3/24/2016,13886696188689.00,5324968404635.31,19211664593324.30,1,2016,2,2016,1,3,24
3/25/2016,13886715760755.80,5328214209122.69,19214929969878.50,1,2016,2,2016,1,3,25
3/28/2016,13899569851514.00,5330525222078.85,19230095073592.90,1,2016,2,2016,1,3,28
3/29/2016,13900261820356.40,5335436646672.36,19235698467028.80,1,2016,2,2016,1,3,29
3/30/2016,13899646119102.60,5333304722607.98,19232950841710.60,1,2016,2,2016,1,3,30
3/31/2016,13924877638956.80,5340060980686.25,19264938619643.00,1,2016,2,2016,1,3,31
4/1/2016,13921673703892.90,5296843134413.57,19218516838306.50,1,2016,3,2016,2,4,1
4/4/2016,13922033791553.00,5306010302152.06,19228044093705.00,1,2016,3,2016,2,4,4
4/5/2016,13923114547255.60,5313952578889.43,19237067126145.00,1,2016,3,2016,2,4,5
4/6/2016,13923977279618.30,5314930752253.58,19238908031871.90,1,2016,3,2016,2,4,6
4/7/2016,13902918963337.50,5318287368251.58,19221206331589.00,1,2016,3,2016,2,4,7
4/8/2016,13903107629266.30,5320089872069.83,19223197501336.10,1,2016,3,2016,2,4,8
4/11/2016,13902453360206.30,5323773129000.84,19226226489207.10,1,2016,3,2016,2,4,11
4/12/2016,13903091705802.60,5330914489911.14,19234006195713.70,1,2016,3,2016,2,4,12
4/13/2016,13902493929894.70,5318803910538.12,19221297840432.80,1,2016,3,2016,2,4,13
4/14/2016,13881973672007.00,5321213514588.35,19203187186595.40,1,2016,3,2016,2,4,14
4/15/2016,13865458837943.90,5338184261549.28,19203643099493.20,1,2016,3,2016,2,4,15
4/18/2016,13865650276466.50,5342627662189.48,19208277938656.00,1,2016,3,2016,2,4,18
4/19/2016,13865811067577.70,5356021650313.65,19221832717891.30,1,2016,3,2016,2,4,19
4/20/2016,13868107646514.40,5347571961074.97,19215679607589.40,1,2016,3,2016,2,4,20
4/21/2016,13844262090045.90,5352507222973.76,19196769313019.60,1,2016,3,2016,2,4,21
4/22/2016,13844359336199.20,5353813438333.58,19198172774532.70,1,2016,3,2016,2,4,22
4/25/2016,13844294219855.90,5366051045396.32,19210345265252.20,1,2016,3,2016,2,4,25
4/26/2016,13844839299710.00,5373833886649.41,19218673186359.40,1,2016,3,2016,2,4,26
